business_id,name,city,state,postal_code,stars,review_count,is_open
qjjYP_3McovO_bsg9nOl6w,Chef Wade's Bistro On Wheels,Phoenix,AZ,,4.5,32.0,1
zPAMOTc_VEfgPxseUtWw-w,URBO,Phoenix,AZ,85003,4.5,10.0,1
rca1HN4qRsZfmpxmlFWNDQ,Hong Kong Express,Phoenix,AZ,85008,3.5,16.0,0
sWqnNbBBTLKkXsHsdv61Cw,Taste Of Honduras,Phoenix,AZ,85021,4.0,15.0,1
smIOUyPwm3Nu8vxH66La9A,Schreiner's Fine Sausage,Phoenix,AZ,85014,4.5,127.0,1
Qb1tuREKTsyVKO6DiDQXgg,Mi Familia Mexican Food,Phoenix,AZ,85083,3.0,174.0,1
OrZqdidKeZVHic9Ef8omHA,La Marquesa,Phoenix,AZ,85006,4.5,38.0,1
eal1BQiHt9DO9t-LsAtWWQ,Club Encounters,Phoenix,AZ,85017,2.0,,1
PW3EHPvjc3lsnncvx40Y7g,dos arboles Restaurant & Cantina,Phoenix,AZ,85051,4.0,10.0,1
NhJQOWrGwcFpbvnTScoY2A,Perfetto Day Cafe,Phoenix,AZ,85053,4.5,3.0,1
-ouvCdkuZJgHixwyAhB8Nw,Pete's Fish & Chips,Phoenix,AZ,85040,3.5,46.0,1
H58PLS04PXaNdBxyE4yDWw,Safeway,Phoenix,AZ,85016,3.0,11.0,1
0V18KwdtfsdrIu9xyO4GLg,Thai Delight,Phoenix,AZ,85048,4.5,276.0,1
JUnRWQhMKAr7-thch2NiCA,Caffe' Italia,Phoenix,AZ,85013,3.0,23.0,0
g6VqLCFfd4avtChEt-vMlw,Walmart,Phoenix,AZ,85051,2.5,41.0,1
PUBa8BIIgkfhgE1aucXl3w,Quiznos,Phoenix,AZ,85029,2.5,5.0,0
q4i-kcryM2X8VXWQcGbiSw,Aishiteru Asian Bistro,Phoenix,AZ,85022,4.5,81.0,0
EEGajOchS2BIZNvJcPK3uw,Bar Pesce,Phoenix,AZ,85018,4.5,437.0,0
zo4bIWOI9dDwHK5utgRF-A,Samurai Sam's,Phoenix,AZ,85029,3.0,43.0,1
cCV0q8VV5RZIfcvolWXlBQ,Taco Bell,Phoenix,AZ,85014,3.0,37.0,1
BHAIidO5o16UpCNY3qTICw,Pizza Hut,Phoenix,AZ,85009,2.0,21.0,1
-L9JOKcJw81Rxy5n03yqZw,Walgreens,Phoenix,AZ,85051,2.0,11.0,1
4p6Wce7Ed707QS2-yQkvZw,Kitchen 56,Phoenix,AZ,85018,3.5,380.0,0
HcfEk4K01Owy5pzdPWMVkA,4 Sons Food Stores,Phoenix,AZ,85003,2.0,7.0,1
Yv8VpV7fKZqVpwC3NBDd1A,Maui Wowi Hawaiian Coffees and Smoothies,Phoenix,AZ,85018,3.0,7.0,0
v04EmZIqReWVD_Ri3rofUA,El Conquistador,Phoenix,AZ,85022,3.5,56.0,0
JTl1nXrukJTScI0Uz0x2Fg,Wren House Brewing,Phoenix,AZ,85008,4.5,277.0,1
3n86SpBQ0COOW_2sDRStoQ,Cheddatruck,Phoenix,AZ,85014,4.0,8.0,0
0q8A_jB8ft7vExBQpxL2lg,The Willow House,Phoenix,AZ,85007,3.0,10.0,0
Nt0ILbydRyDbE3BPRZCrew,Il Primo Pizza & Wings,Phoenix,AZ,85017,3.0,3.0,0
_SQvOdb33mhlNJZYEYUKxA,Zoyo Frozen Yogurt - Downtown Phoenix,Phoenix,AZ,85007,4.0,79.0,1
0Ryxx6uSpt4TOKYVGBekLQ,Black Angus Steakhouse,Phoenix,AZ,85051,3.0,172.0,1
wOfoU-QWGudP8kmBDNwQnA,McDonald's,Phoenix,AZ,85022,2.0,43.0,1
0vYwOmTitx-Qas-jjW3nYg,Fry's,Phoenix,AZ,85032,,5.0,1
s1zfzxSH0ms6ZjpB01FA3Q,Desert Mission Food Bank,Phoenix,AZ,85020,4.0,7.0,1
2JUDgnmoLDxD97gqmand9Q,Chipotle Mexican Grill,Phoenix,AZ,85016,3.0,145.0,1
1rbb8ntTOpSolQv60CGcsQ,Ming's Pagoda,Phoenix,AZ,85029,3.5,81.0,1
gZDFzZor5yKbYuosvGa9oQ,Edelweiss Biergarten,Phoenix,AZ,85032,4.0,281.0,1
SxqNnm4piAlFNNiBaXM0kg,Dilla Libre Uno,Phoenix,AZ,85020,4.5,194.0,1
jgBL42OGQp3AJHNEX8VuoA,Little Caesars Pizza,Phoenix,AZ,85043,1.0,6.0,1
KGiObVBRve0oEyMBfOywcQ,Church's Chicken,Phoenix,AZ,85016,,20.0,1
PSY6Fpn6QRC-yWcz0Jnm1w,Ahipoki,Phoenix,AZ,85016,4.0,75.0,0
VINE7iA13oerzpSvnh40Pg,The Grove Cafe,Phoenix,AZ,85041,3.5,27.0,0
xFX3mg1MGCV9AV45CDd6FA,Abby's Grill-Cafe,Phoenix,AZ,85022,3.0,5.0,0
C7BtTu6eYw0s2-K-YKAQew,FiGaMi Asian Fresh,Phoenix,AZ,85017,4.0,33.0,1
VZYw8bWXNDUkfH0G3BUuAw,QuikTrip,Phoenix,AZ,85017,3.5,13.0,1
aM4n0rxb0omPJZj-_q3pbA,Walgreens,Phoenix,AZ,85018,2.0,18.0,1
rnCkjgSojs5wqCaeyKoAVg,Ray's Pizza,Phoenix,AZ,85073,3.5,45.0,1
J6s9Tn0yOlch5SxjfawvNw,Native New Yorker,Phoenix,AZ,85051,4.0,3.0,0
6toLWc82vm5t2sJWCkA5IQ,Waffle Taco,Phoenix,AZ,85019,4.0,6.0,1
8VZaWX0cLcm_vzJNvgq-KQ,Anhelo Restaurant,Phoenix,AZ,85004,4.5,65.0,1
NihPkBRdA1AixuE_98tIrg,Port of Subs,Phoenix,AZ,85012,3.5,41.0,1
otgya1AOxSwFodhMfa2cNQ,Elsiner Tacos & More,Phoenix,AZ,85023,4.5,8.0,1
Tc1ly-0VLk3AaoMb7CrlVA,Speedy Street Taco,Phoenix,AZ,85034,4.0,370.0,1
Z4VykZKA5g5srC14QIi4CQ,Salt River Tavern,Phoenix,AZ,85012,2.5,3.0,1
IsIKU8ndr3aU5sFTb4LuPA,Drip Coffee Lounge,Phoenix,AZ,85006,3.5,35.0,0
CZ1ENA7FLjJpMAi2WlTmhw,Fuddruckers,Phoenix,AZ,85016,3.5,3.0,0
4_Ye_9x3dyMK-cfCBZrBRg,Domino's Pizza,Phoenix,AZ,85018,2.5,44.0,1
b9kQOV8VK_ecGYVoIQiHrg,Macayo's,Phoenix,AZ,85004,3.0,5.0,0
eZqoDfBg-xOS8WdcZCYM2A,JL Smokehouse,Phoenix,AZ,85040,5.0,146.0,1
pEFO_hU3DNA61XnIpVGkJQ,Vincent's,Phoenix,AZ,85044,3.5,85.0,0
Vz5xew24OMNVadfGDOCEdw,Albertsons,Phoenix,AZ,85050,3.5,49.0,1
EFdfBcpAkBIvDW4RolgEiw,Crave Sandwich Cafe & Catering,Phoenix,AZ,85004,4.0,44.0,0
cKRMmytHxaSt8F0SMEzKqg,Manuel's Mexican Restaurant & Cantina - Bell Rd,Phoenix,AZ,85023,4.0,292.0,1
NXWWlAJi2kDltKRiSzAk2w,Total Wine & More,Phoenix,AZ,85050,4.0,113.0,1
R8ior7Wkm44dBRlFIhUVsg,Sushi-to,Phoenix,AZ,85019,5.0,11.0,1
v44bpuCu4vM4AmD0_2K1QQ,Oaxaca Sky Harbor,Phoenix,AZ,85034,2.5,16.0,0
MohKYQNpUVYFAeTkOwvUrg,My Fit Foods,Phoenix,AZ,85028,4.0,,0
xYdhpC7fPowmzJnKJY_4FA,Rev Cafe,Phoenix,AZ,85040,3.5,,1
-YVwkl4DBH1gnxxsJtxELg,Subway Restaurants,Phoenix,AZ,85017,3.5,8.0,1
DmAKN7KxGLFXGqAk23EDHg,Pacifica Ceviche,Phoenix,AZ,85033,,4.0,0
QLU34OSLDiCG7wu6OrjqCw,Long Wong's of Laveen,Phoenix,AZ,85041,3.0,54.0,1
ygTI0aVpnWq7SrmR3pqgOQ,Denise is Cooking,Phoenix,AZ,85004,5.0,7.0,0
7K6FmmVrwK_CkVMsqhU7bQ,Sonny's Steakhouse,Phoenix,AZ,85032,2.5,10.0,0
dmPcvYgCYW5WYCuIk2DWXw,Walgreens,Phoenix,AZ,85027,2.5,12.0,1
0rjU_WK5HxoH1fIuEpTpcg,Zesty Zzeeks Pizza and Wings,Phoenix,AZ,85044,4.0,364.0,1
I9nziYEw4YIFjr3ZDBpFog,Abyssinia Restaurant and Cafe,Phoenix,AZ,85014,4.5,198.0,1
NLNo0mfW7VmQic4tIvPQZA,Fiddler's Dream Coffee House,Phoenix,AZ,85020,4.0,8.0,1
CezTELfonypfkhUxzgJ2Mw,Oasis Raspados,Phoenix,AZ,85015,4.5,3.0,1
cWjHc-Fs0yXT7q5gCzAeTA,Baskin Robbins,Phoenix,AZ,85033,2.5,19.0,1
125MmR3F3zOd6DAHkIjlog,Villa Fresh Italian Kitchen,Phoenix,AZ,85032,3.5,7.0,1
tnsYhfPdHo-ekvD6GL6B4Q,Taco Mich,Phoenix,AZ,85017,3.0,37.0,1
fbLYRHIZAt3q839whhaBUg,Oregano's Pizza Bistro,Phoenix,AZ,85032,3.5,424.0,1
SaTA8vxwlX-IYKRRRQbxFw,Pink Lotus Express,Phoenix,AZ,85027,3.0,17.0,0
JuMtRdolJCRXZDvA-1Thwg,RiteWay Catering & Food Truck,Phoenix,AZ,85004,3.5,15.0,0
QkG3KUXwqZBW18A9k1xqCA,Red Lobster,Phoenix,AZ,85035,2.5,59.0,1
sVv9E7PrAMPD9zjSHj21XA,Restaurant Atoyac Estilo Oaxaca,Phoenix,AZ,85021,4.5,112.0,1
kSsT8NSjROsGBuSRa0oRFQ,Circle K,Phoenix,AZ,85021,2.0,7.0,0
G9-O-eRMtgsw_pfWXVCEfQ,Taco Del Mar,Phoenix,AZ,85018,2.5,,0
Kz4-pm0IS_UplI6Ii6PEfg,Village Liquors,Phoenix,AZ,85032,4.0,5.0,1
W0S5mXOSGHUiOAW12MQzbQ,The Computer Guy AZ,Phoenix,AZ,85042,3.5,5.0,0
FirWX-Ep5203TsdiGgShKg,The Vig Uptown,Phoenix,AZ,85014,,692.0,1
3or2ilJnbXf941bmPmPiwg,Las Nieves y Antojitos,Phoenix,AZ,85051,5.0,6.0,1
Ks13abA-KZWAA6FMQagQmg,Tony's Italian Delicatessen,Phoenix,AZ,85020,4.5,149.0,1
JYLwnsfl6OaF5-GCYRNGGw,Two Hippies Beach House,Phoenix,AZ,85020,3.5,14.0,0
v8tPv4yFiZMGot4m9_EefQ,Jack in the Box,Phoenix,AZ,85009,3.0,9.0,1
OZC42gnhlJ_auXduDRfMoQ,Scratch,Phoenix,AZ,85004,3.0,42.0,0
GGdRtmvI2CbRRlk93ZbO7Q,Sara Lee Bakery Store,Phoenix,AZ,85016,3.0,3.0,0
UESdOMLsXn_7WcwOZt7I3A,George and Dragon Pub,Phoenix,AZ,85012,3.5,526.0,1
MdQ9jsHHh1szdYKb7W1sEg,Canam Realty Group,Phoenix,AZ,85048,2.5,5.0,1
D3dAx-QW_uuClz4MambeHA,La Grande Orange,Phoenix,AZ,85018,4.0,939.0,1
rZy_R2plYStLFyZR92WNZw,China Star Super Buffet,Phoenix,AZ,85073,3.0,7.0,0
jZVqBJhpmBwUKsfAEnvjcQ,Corner Bakery Cafe,Phoenix,AZ,85016,3.5,76.0,0
6CPdIWgbsyd0yX_QSInURw,The Place,Phoenix,AZ,85051,3.5,20.0,0
XRtelzecxvhGtG4h7Xdxsw,Mercado Y Carniceria Sepulved A,Phoenix,AZ,85023,3.5,10.0,0
KOJvBY-nS3LObzl6lCF56A,RKDA Kitchen,Phoenix,AZ,85018,4.5,22.0,1
xOcJHzV3X0lKHN9LcBpvqw,Catabella's Deli &Cafè,Phoenix,AZ,85015,5.0,3.0,1
VaEqjAeKAm_iUnOpaktyMg,Nocawich,Phoenix,AZ,85034,2.5,84.0,1
saclk7OIubl0zzcXm3xlSg,Bite Cafe & Bakery,Phoenix,AZ,85022,4.5,3.0,0
FVgHb9w4pnkRBV5bZYJaZA,Taco Mich,Phoenix,AZ,85051,2.5,69.0,1
JyOyefWjFt0q9KSu-IO6Kw,Lone Star Steakhouse & Saloon,Phoenix,AZ,85021,3.0,5.0,0
8vA1d9_w4hBjOcrM7mNWFg,Boston Market,Phoenix,AZ,85044,3.0,36.0,0
HPEGjUYP-2P8vpsSoqIWrg,Freak Brothers Pizza,Phoenix,AZ,85004,4.0,53.0,1
BJRZ_7NSFU7xSrUQh1dVdQ,Cha Cha's Tea,Phoenix,AZ,85007,5.0,,1
LyuDnoxI8yiPPmwcF62bfw,Papa John's Pizza,Phoenix,AZ,85013,2.0,40.0,1
IAj7fq1DWA0hakxTS26AGw,Procaffeinate Coffee Bar,Phoenix,AZ,85054,4.5,61.0,1
xZtKQ6AFLh9P7rfmjvVjhw,The Fry Bread House,Phoenix,AZ,85013,4.0,538.0,1
_jGyZz4v9dedx_LIdJHulw,KFC,Phoenix,AZ,85013,2.0,47.0,1
ps8lgiZlaV3pir3T0qVOyg,Rally's Hamburgers,Phoenix,AZ,85034,3.0,4.0,0
-rCIoxp7pqN3xY7E3-v56Q,Arriba Mexican Grill,Phoenix,AZ,85048,3.0,288.0,1
19RFEJnuHCo03LsHzKiJcg,Bakery By Chef Tom,Phoenix,AZ,85301,4.0,13.0,0
ryozSJKdiwD_knRFasIyhA,Cheba Hut Toasted Subs,Phoenix,AZ,85044,4.5,103.0,1
brMQVzeWvX4gwiJbLC5fEg,Robeks Smoothies,Phoenix,AZ,85016,4.5,12.0,0
SKdKt0QS16YsFCpun-Qp0A,Fry's Food & Drug Stores,Phoenix,AZ,85029,3.0,28.0,1
n2tiSHECXkFv47aIkxvSDA,Greektown,Phoenix,AZ,85020,4.5,375.0,1
EWfR5lG8YnVObAhC9Ve0mA,The Best Ever Subs and More,Phoenix,AZ,85050,4.5,13.0,0
tCkd8eAx2mR0oioQcqkxPw,Mucho Macho Taco,Phoenix,AZ,85013,4.0,208.0,0
5D_6yeo4z5UyKxNVwecIUg,Dippin' Dots Ice Cream,Phoenix,AZ,85085,4.0,3.0,0
8FtVVxG4ovmIlvOCtKziZw,Auntie Anne's,Phoenix,AZ,85032,2.5,5.0,1
9iy6scMRbs5ue41XRLGEkw,Coup Des Tartes,Phoenix,AZ,85016,4.5,176.0,0
zJ__js7-Cx_wU4GhdBdeRA,The Refuge Coffee & Wine,Phoenix,AZ,85034,5.0,163.0,1
wsj280sigPzqVgxzNpac9g,Safeway,Phoenix,AZ,85027,3.5,8.0,0
eNcYNWN1e5zgIwxebVV6PA,MJ's BBQ - Chicken & Fish,Phoenix,AZ,85034,4.5,78.0,0
-YGePLsJ2pYccR3oaeCSAw,Lafitte's,Phoenix,AZ,85023,3.0,30.0,0
6xLwHi5IQMjTMDAfOCBt1g,Burger King,Phoenix,AZ,85040,,14.0,1
k8SjEK0p8EQ4yKQqcUk65Q,Budget Truck Rental,Phoenix,AZ,85016,1.0,4.0,1
XpLjBU4KJ0HBOeFRaWV8zQ,Dark Hall Coffee,Phoenix,AZ,85013,4.5,107.0,1
6UhCuObwzhEYOmj75T7Nzg,Carniceria Castillo,Phoenix,AZ,85040,5.0,5.0,1
-3vXcKzJA_kVZDM8Yn3w_Q,Filiberto's Mexican Food,Phoenix,AZ,85007,2.5,7.0,1
rrEdMe05VYoLju96bA_jzA,Peaks & Valleys Restaurant,Phoenix,AZ,85085,3.5,62.0,1
9EGgvZ0M_lMzONlIhEPj6g,Petit Fromage,Phoenix,AZ,85013,4.5,,0
sh69ApUyPhAltAMpv5vX3w,Barrio Cafe Gran Reserva,Phoenix,AZ,85007,4.5,143.0,1
s2xpXws-b-bSIpWIssvH8w,Baskin-Robbins,Phoenix,AZ,85032,2.5,30.0,1
LJM2jAOEnCIV2RqtC23ApA,Coco's Family Restaurant,Phoenix,AZ,85032,2.0,27.0,0
-ktGd4cMY0V91Ihq4VQPJQ,Miss Lulu's Cafe,Phoenix,AZ,85006,3.0,4.0,1
fziDaaN8xBqCorGNiNGPTQ,Food City,Phoenix,AZ,85006,3.0,17.0,1
PIUKGVv9h3DHB1UFpSEq2w,Antojitos Y Neveria Chayo's,Phoenix,AZ,85009,3.5,12.0,1
H_8s_q1voT45Dg45XN5Naw,Phoenix Coqui,Phoenix,AZ,85013,5.0,,1
OErw2LJmXex7sNOdsKE7QA,Los Taquitos Arcadia,Phoenix,AZ,85016,4.0,100.0,1
LiBnff-ZuzW16zIvZgFOfQ,La Canasta Mexican Foods,Phoenix,AZ,85003,3.5,198.0,1
UoLOE3b3iL_J-D1b8C-QfQ,Empire Discount Liquors,Phoenix,AZ,85018,4.0,11.0,1
9h2FCxdB5uk4bjX3P47L9g,Jersey Mike's Subs,Phoenix,AZ,85085,4.0,95.0,1
4QBl0ksgIjdr5loP8IVMhQ,Dolce Luna Gelato,Phoenix,AZ,85048,3.5,3.0,0
MvVCSyFIpmKKV8URk0HWIQ,Taco Bell,Phoenix,AZ,85044,2.0,22.0,1
N-tpz2XtAPreL5wnFjKGwA,La Villa DF,Phoenix,AZ,85051,4.5,35.0,1
6QRY4tMQdHFOe2-_CUHMdA,Arby's,Phoenix,AZ,85018,3.0,24.0,1
Bq0LXZcOrZdkeM4kCy31lw,Olive Branch Market,Phoenix,AZ,85051,3.0,5.0,1
TZl7YBuzo5awZP8QJDLg_w,Jordan's Mexican Food,Phoenix,AZ,85014,3.0,111.0,1
PFjw4FudvsC5PgbmBx3PFg,Samurai Sam's,Phoenix,AZ,85015,2.5,18.0,1
ErHMVkPstNyefb3ZU_z1Cw,zpizza - Phoenix Midtown,Phoenix,AZ,85013,3.5,278.0,1
5cFGfnrVgmK-jqQWlq1Xrg,Pronto Pizza,Phoenix,AZ,85022,1.0,3.0,1
wqqpciqva5yN-c72SmvaOw,Choon Burritos,Phoenix,AZ,85031,3.0,37.0,1
N8LtpFtGxvJ3oB7sP8z2sA,Circle K,Phoenix,AZ,85021,2.5,3.0,1
lWs0O7qTmpPBF0vsfo1pkA,Red Mango,Phoenix,AZ,85054,4.0,14.0,0
C3wJKa9_Y1e2F7OXCwIoqA,1130 The Restaurant,Phoenix,AZ,85004,3.5,256.0,1
niqIaJy9UXu-DS7BIUvUoA,Pizza Divino,Phoenix,AZ,85029,3.5,115.0,1
1CqDdPrrb0xvQpgu7fhI5w,P.F. Chang's,Phoenix,AZ,85085,3.0,266.0,1
8F9C5vhDlYphBWELUgLkvQ,Famous Ray's Pizza,Phoenix,AZ,85085,3.0,94.0,1
hiMdQmnVXgp7DTCCj3pwdA,Joey's of Chicago,Phoenix,AZ,85085,3.5,69.0,0
8jWuRoHUFCXPdGVIYHTg5g,Great Wall Buffet Two Corporation,Phoenix,AZ,85051,2.5,11.0,0
m1Y47fK3vWCJXV3TdCn_Xw,Pita Jungle,Phoenix,AZ,85050,3.5,,1
FOQVf-2qDonHgsmbLrADUQ,Circle K,Phoenix,AZ,85021,2.0,6.0,1
o53qYN7co-1hu5LgZmsP4w,McDonald's,Phoenix,AZ,85043,1.5,14.0,1
uWTMa1_JDJRHE7TAKmw3ZA,Popeyes Louisiana Kitchen,Phoenix,AZ,85015,2.0,41.0,1
f4XAI1R1Mn18N3X0yEFBgA,The Original Marketplace,Phoenix,AZ,85008,5.0,9.0,1
He6g31ZW88yPsCE-Ikr7Og,Jack in the Box,Phoenix,AZ,85043,,13.0,1
0LmDg_Y6Ht3zFqtvmLhp6g,Cornish Pasty,Phoenix,AZ,85003,,475.0,1
rCJ6qFo_liwGPzbupkLhhQ,La Piñata,Phoenix,AZ,85015,4.0,137.0,0
V1wBDq0zqq2dlyQvzD5PaA,101 Bistro,Phoenix,AZ,85003,3.5,7.0,0
KUq5PFdHvbvVj6ubJ311rg,Water Plus Ice,Phoenix,AZ,85020,3.5,3.0,1
3KrZFsROpOTUdPz8MwXPuA,Edelweiss German Deli,Phoenix,AZ,85022,3.5,3.0,0
AfuYockOIOH9WsDJHRvVlA,Armando's Mexican Food,Phoenix,AZ,85018,3.0,27.0,0
AhPmh0NaRDbEYyhd9egzLA,Joyride Taco House,Phoenix,AZ,85012,4.0,1192.0,1
v1cbdKF5EjgWSwutjzg-WA,Jersey Mike's Subs,Phoenix,AZ,85016,4.0,26.0,1
hEcn9k6ONd5n2mq0lB2aew,JB's Restaurant,Phoenix,AZ,85051,3.5,48.0,0
06-CFHS1kbVMMxCP6koctw,Circle K,Phoenix,AZ,85021,1.5,5.0,1
MgbjD3OrQpFRIop1jQ9NvA,Wedge & Bottle,Phoenix,AZ,85048,4.5,50.0,0
I-mAeig_boXbrDzoIGD3Vg,Los Tio’s,Phoenix,AZ,85017,5.0,5.0,1
5xCeuEI7Einoi5xYsNuDCQ,Applebee's Grill + Bar,Phoenix,AZ,85012,2.0,199.0,1
-bMZCfTK7fxFaURynKpBMA,Mariscos Playa Hermosa,Phoenix,AZ,85006,4.5,687.0,1
tp-kxTZx1ogZm4oNu6d-gQ,Jesse James Body Wellness,Phoenix,AZ,85250,5.0,11.0,1
VcJUwtuimI07KQwOc1wEcQ,Starbucks,Phoenix,AZ,85022,2.0,4.0,1
Jzz-ZLXsd2ClSn6UyFcbpw,Sing High Chop Suey House,Phoenix,AZ,85003,3.0,147.0,0
-dgUbX_lFqklJuf29A7piQ,Matador Restaurant,Phoenix,AZ,85004,3.0,59.0,0
myw0csRck6XG4w5Z-EFyqg,Dragon Bowl,Phoenix,AZ,85024,4.0,228.0,1
te-KfKB4ffz2pJiYovC4-g,Ike's Love and Sandwiches,Phoenix,AZ,85018,4.0,3.0,0
713OXvNvfnfPOGd0po9rEw,ampm,Phoenix,AZ,85008,1.5,3.0,1
hhhHgSaSl6GLtuDoDrMUZQ,Rott n’ Grapes Uptown,Phoenix,AZ,85012,4.5,182.0,1
XGp0pViQXgtZXpsx6ofTyQ,Cost Plus World Market,Phoenix,AZ,85016,4.5,65.0,1
qQP2bCj8H8ddp9QG-zRZ-w,The Barbecue Company Grill and Cafe,Phoenix,AZ,85040,3.5,,1
m1BRMnrel42nz_qIPSBO9w,Keegan's Grill & Taproom Foothills,Phoenix,AZ,85044,3.5,172.0,1
2YZTrnj6XdSUz51KT7yo9A,La Pasadita Hot Dogs,Phoenix,AZ,85303,4.0,54.0,1
2zBCxn7_jHcfxoSjBdHJ3A,Breadcrafters Bakery & Cafe,Phoenix,AZ,85032,4.0,254.0,1
cvXfM26Sw9Zc6w70kwcbSg,Tropical Sno,Phoenix,AZ,85044,5.0,5.0,1
UNCGZu8sPnPdZSV9CaWMnw,Quiznos,Phoenix,AZ,85034,2.0,6.0,0
88YhJ1Dfh8Y3uD7YoAxfHw,Pita Pit,Phoenix,AZ,85013,4.5,,0
NWlNMG_eBIvDjCcHK46eDQ,The Haymaker Restaurant,Phoenix,AZ,85032,3.5,250.0,0
d7dklIgsXNOj1hWAKcUvNQ,In Perfetto Gelateria,Phoenix,AZ,85004,5.0,35.0,1
TH_Vr8_LCnAXFDUqSkF-HA,Popo's Mexican Food,Phoenix,AZ,85033,4.0,373.0,1
RQdKieW9hqg898d_S2WwRA,Yogis Grill,Phoenix,AZ,85016,3.5,108.0,1
m-dhoSt3TrHh2N5yPzYnsg,Burger King,Phoenix,AZ,85028,2.0,22.0,1
D3tXmFzqLD3mGzYnp5vp7w,How Do You Roll? Phoenix,Phoenix,AZ,85003,3.5,168.0,0
6MhY_9EkUkKCvvN8rzXZzg,Gourmet House Of Hong Kong,Phoenix,AZ,85006,3.5,110.0,0
R4iTaNzhvnOpUWPzmTs0ew,5 Star Wings,Phoenix,AZ,85040,3.0,5.0,0
hKFF8inOc_bK0P7bZBv37g,Pick Up Stix,Phoenix,AZ,85028,,5.0,0
xJ8KByAD9p-laEmW1to_vQ,Toby Keiths I Love This Bar & Grill,Phoenix,AZ,85054,2.0,,0
rIcEm0o8Xk413HWD4-f2QA,PINO,Phoenix,AZ,85054,3.5,325.0,1
F2F6rJ_SPo-lUhJ_AmufLA,Tammie Coe Cakes,Phoenix,AZ,85004,4.0,167.0,1
X1r8ugVdi4r6siqkNmIkkg,Raspados Imperial,Phoenix,AZ,85031,4.0,24.0,1
dg5cg298SXZVMo4ZEwSUtg,The Gelato Spot,Phoenix,AZ,85016,,,1
HVd-eGWTnjNYPpgqKt7dCg,Toasted,Phoenix,AZ,85013,4.0,101.0,0
i57pboNTvHTaIyKOx2p-9Q,One Stop Nutrition,Phoenix,AZ,85032,3.0,16.0,0
xePudDnTVh8CART_p0nlxQ,Hungry Street Grille,Phoenix,AZ,85048,4.5,3.0,1
lrAUseySfmFeZkWOGfsKnQ,Wadaa Street Tacos & Catering,Phoenix,AZ,85001,4.0,364.0,0
8a4ScB2OYz8uVtp1PWP5jg,Taco Bell,Phoenix,AZ,85053,2.5,33.0,1
wik8LiLFITAiJMuI4mSTAA,Nine 05,Phoenix,AZ,85004,3.5,42.0,0
kKn6kPYSKPHpoo29HehdqQ,Peddler's Son Produce,Phoenix,AZ,85034,4.0,4.0,1
P4atiaghQt2lnMUtO-SLwQ,Subway,Phoenix,AZ,85018,3.5,8.0,1
3x45Q9c5G6VBicedNKrXxQ,Pita Jungle,Phoenix,AZ,85044,4.0,373.0,1
FOAAgwfA_1sLoSBB1RcJrw,Little Caesars Pizza,Phoenix,AZ,85283,,17.0,1
4NpySSkznGaRVye30Pvdzg,Brooklyn NYC Pizza,Phoenix,AZ,85004,2.0,48.0,1
XbVsOg5_5zSjWPaxMQgKIg,Dunkin',Phoenix,AZ,85018,2.5,41.0,1
utIA0LyQmwP-9DRyxUe6qQ,"Snooze, An A.M. Eatery",Phoenix,AZ,85016,4.0,3515.0,1
y71Xmo4Bs5QLNv_6zFl98A,Bistro 202,Phoenix,AZ,85004,3.0,,0
tVVFXukrk_rzLhv00jhKDQ,Starbucks,Phoenix,AZ,85029,3.0,97.0,1
oVmk03sRsExksDLkhIezHw,Bobby D's Restaurant & Lounge,Phoenix,AZ,85020,4.5,26.0,1
NxK9QTPyjeG2vjs2yODh7Q,Peets Coffee Shop,Phoenix,AZ,85017,3.0,4.0,0
ezrNxiPJUYLJpDtTQyj9eA,The Loaded Potato,Phoenix,AZ,85040,4.5,65.0,0
QfdcFqAft-M7KSSQZwJ20g,Capri Market & Deli,Phoenix,AZ,85018,,3.0,1
WgGNZa75htj-syT4DFlQJg,Whipples Fun Center,Phoenix,AZ,85022,4.0,84.0,0
yIiply1esvaWxY36vdh3wA,Los Dos Molinos,Phoenix,AZ,85034,3.5,83.0,0
D0pOQq__SzBet7MyZ7Zd7g,Pour Masters Bar Service,Phoenix,AZ,85027,4.5,19.0,1
OakuTKC-Y07mlZjw2ZcjgA,Cold Stone Creamery,Phoenix,AZ,85073,2.0,3.0,0
6BjIGgxIkCks3NTpkj3fAw,A Touch of Yogurt,Phoenix,AZ,85004,4.0,23.0,0
3HVbyqNpCbKWZ5ZNRIpO-A,Mojo Yogurt,Phoenix,AZ,85016,4.0,104.0,0
V7J2KXLaTX6d3oKnWxRYqw,Starbucks,Phoenix,AZ,85003,3.0,65.0,1
UD-MGa52sWJLeElUZDTRPA,Altamimi Restutant,Phoenix,AZ,85051,4.0,4.0,0
nXQWBN0ojBqg_HXh0J2AFA,Cardinal Pizza,Phoenix,AZ,85020,3.5,5.0,0
TfS_zwQtyjiQU-psh2dISg,Chipotle Mexican Grill,Phoenix,AZ,85012,,34.0,1
x8Sp-h-oR5WdzoG5WEsHnQ,KFC,Phoenix,AZ,85032,2.0,45.0,1
Id9B3nyNBtdQvJeZ4D2ZUg,Safeway,Phoenix,AZ,85048,3.5,17.0,1
3xt6jDM9WMR5F7nxerH5Ew,Dima's Tacos,Phoenix,AZ,85006,4.0,5.0,1
